20161204-081600 3.730 90.700 0.542 67.290 1.250 1020 1.777 1.015 13.79
20161204-081700 3.628 90.500 0.479 70.290 1.250 1020 1.777 1.015 13.79
20161204-081800 3.662 90.700 0.646 60.120 1.667 1020 2.031 1.015 13.79
20161204-081900 3.595 90.700 1.375 46.390 2.083 1020 2.115 1.015 13.79
20161204-082000 3.628 90.800 0.604 25.190 1.667 1020 2.115 1.015 13.79
20161204-082100 3.595 90.800 1.500 65.630 2.500 1020 1.692 1.015 13.79
20161204-082200 3.595 90.800 1.042 79.570 1.667 1020 1.862 1.015 13.79
20161204-082300 3.595 90.800 0.792 66.400 2.083 1020 1.777 1.015 13.79
20161204-082400 3.561 90.800 1.063 68.400 2.083 1020 1.777 1.015 13.79
20161204-082500 3.595 90.800 1.333 66.340 2.083 1020 1.777 1.015 13.79
20161204-082600 3.561 90.900 0.958 67.360 1.667 1020 1.692 1.015 13.79
20161204-082700 3.595 90.900 0.917 69.430 1.667 1020 1.692 1.015 13.79
20161204-082800 3.561 90.900 1.458 64.880 2.500 1020 1.862 1.015 13.79
20161204-082900 3.595 91.000 1.083 52.840 2.083 1020 1.777 1.015 13.79
20161204-083000 3.493 90.900 0.542 59.310 1.250 1020 1.692 1.015 13.79
20161204-083100 3.527 91.000 0.896 51.710 1.250 1020 1.777 1.015 13.79
20161204-083200 3.561 91.000 0.688 38.940 1.250 1020 1.692 1.015 13.79
20161204-083300 3.493 91.000 0.729 11.710 1.250 1020 1.777 1.015 13.79
20161204-083400 3.493 91.000 0.667 34.690 1.250 1020 1.777 1.015 13.79
20161204-083500 3.493 91.000 0.729 40.070 1.250 1020 1.777 1.015 13.79
20161204-083600 3.493 91.100 0.646 29.910 1.250 1020 1.777 1.015 13.79
20161204-083700 3.391 91.100 0.917 49.890 1.667 1020 1.862 1.015 13.79
20161204-083800 3.459 91.200 0.813 73.940 1.667 1020 1.777 1.015 13.79
20161204-083900 3.425 91.200 0.438 39.250 0.833 1020 1.777 1.015 13.79
